id,city_id:id,name,ext
city_LN_fs_4,city_LN_4,顺城区,210411000000
city_LN_fs_5,city_LN_4,抚顺县,210421000000
city_LN_fs_6,city_LN_4,新宾满族自治县,210422000000
city_LN_fs_7,city_LN_4,清原满族自治县,210423000000
city_LN_fs_9,city_LN_4,平山区,210502000000
city_LN_fs_10,city_LN_4,溪湖区,210503000000
city_LN_fs_11,city_LN_4,明山区,210504000000
city_LN_fs_12,city_LN_4,南芬区,210505000000
city_LN_fs_13,city_LN_4,本溪满族自治县,210521000000
city_LN_fs_14,city_LN_4,桓仁满族自治县,210522000000
city_LN_dd_1,city_LN_5,元宝区,210602000000
city_LN_dd_2,city_LN_5,振兴区,210603000000
city_LN_dd_3,city_LN_5,振安区,210604000000
city_LN_dd_4,city_LN_5,宽甸满族自治县,210624000000
city_LN_dd_5,city_LN_5,东港市,210681000000
city_LN_dd_6,city_LN_5,凤城市,210682000000
city_LN_jz_1,city_LN_6,古塔区,210702000000
city_LN_jz_2,city_LN_6,凌河区,210703000000
city_LN_jz_3,city_LN_6,太和区,210711000000
city_LN_jz_4,city_LN_6,黑山县,210726000000
city_LN_jz_5,city_LN_6,义县,210727000000
city_LN_jz_6,city_LN_6,凌海市,210781000000
city_LN_jz_7,city_LN_6,北镇市,210782000000
city_LN_yk_1,city_LN_7,站前区,210802000000
city_LN_yk_2,city_LN_7,西市区,210803000000
city_LN_yk_3,city_LN_7,鲅鱼圈区,210804000000
city_LN_yk_4,city_LN_7,老边区,210811000000
city_LN_yk_5,city_LN_7,盖州市,210881000000
city_LN_yk_6,city_LN_7,大石桥市,210882000000
city_LN_fx_1,city_LN_8,海州区,210902000000
city_LN_fx_2,city_LN_8,新邱区,210903000000
city_LN_fx_3,city_LN_8,太平区,210904000000
city_LN_fx_4,city_LN_8,清河门区,210905000000
city_LN_fx_5,city_LN_8,细河区,210911000000
city_LN_fx_6,city_LN_8,阜新蒙古族自治县,210921000000
city_LN_fx_7,city_LN_8,彰武县,210922000000
city_LN_ly_1,city_LN_9,白塔区,211002000000
city_LN_ly_2,city_LN_9,文圣区,211003000000
city_LN_ly_3,city_LN_9,宏伟区,211004000000
city_LN_ly_4,city_LN_9,弓长岭区,211005000000
city_LN_ly_5,city_LN_9,太子河区,211011000000
city_LN_ly_6,city_LN_9,辽阳县,211021000000
city_LN_ly_7,city_LN_9,灯塔市,211081000000
city_LN_pj_1,city_LN_10,双台子区,211102000000
city_LN_pj_2,city_LN_10,兴隆台区,211103000000
city_LN_pj_3,city_LN_10,大洼区,211104000000
city_LN_pj_4,city_LN_10,盘山县,211122000000
city_LN_tl_1,city_LN_11,银州区,211202000000
city_LN_tl_2,city_LN_11,清河区,211204000000
city_LN_tl_3,city_LN_11,铁岭县,211221000000
city_LN_tl_4,city_LN_11,西丰县,211223000000
city_LN_tl_5,city_LN_11,昌图县,211224000000
city_LN_tl_6,city_LN_11,调兵山市,211281000000
city_LN_tl_7,city_LN_11,开原市,211282000000
city_LN_cy_1,city_LN_12,双塔区,211302000000
city_LN_cy_2,city_LN_12,龙城区,211303000000
city_LN_cy_3,city_LN_12,朝阳县,211321000000
city_LN_cy_4,city_LN_12,建平县,211322000000
city_LN_cy_5,city_LN_12,喀喇沁左翼蒙古族自治县,211324000000
city_LN_cy_6,city_LN_12,北票市,211381000000
city_LN_cy_7,city_LN_12,凌源市,211382000000
city_LN_hld_1,city_LN_13,连山区,211402000000
city_LN_hld_2,city_LN_13,龙港区,211403000000
city_LN_hld_3,city_LN_13,南票区,211404000000
city_LN_hld_4,city_LN_13,绥中县,211421000000
city_LN_hld_5,city_LN_13,建昌县,211422000000
city_LN_hld_6,city_LN_13,兴城市,211481000000
city_JL_cc_1,city_JL_1,南关区,220102000000
city_JL_cc_2,city_JL_1,宽城区,220103000000
city_JL_cc_3,city_JL_1,朝阳区,220104000000
city_JL_cc_4,city_JL_1,二道区,220105000000
city_JL_cc_5,city_JL_1,绿园区,220106000000
city_JL_cc_6,city_JL_1,双阳区,220112000000
city_JL_cc_7,city_JL_1,九台区,220113000000
city_JL_cc_8,city_JL_1,农安县,220122000000
city_JL_cc_9,city_JL_1,长春经济技术开发区,220171000000
city_JL_cc_10,city_JL_1,长春净月高新技术产业开发区,220172000000
city_JL_cc_11,city_JL_1,长春高新技术产业开发区,220173000000
city_JL_cc_12,city_JL_1,长春汽车经济技术开发区,220174000000
city_JL_cc_13,city_JL_1,榆树市,220182000000
city_JL_cc_14,city_JL_1,德惠市,220183000000
city_JL_jl_1,city_JL_2,昌邑区,220202000000
city_JL_jl_2,city_JL_2,龙潭区,220203000000
city_JL_jl_3,city_JL_2,船营区,220204000000
city_JL_jl_4,city_JL_2,丰满区,220211000000
city_JL_jl_5,city_JL_2,永吉县,220221000000
city_JL_jl_6,city_JL_2,吉林经济开发区,220271000000
city_JL_jl_7,city_JL_2,吉林高新技术产业开发区,220272000000
city_JL_jl_8,city_JL_2,吉林中国新加坡食品区,220273000000
city_JL_jl_9,city_JL_2,蛟河市,220281000000
city_JL_jl_10,city_JL_2,桦甸市,220282000000
city_JL_jl_11,city_JL_2,舒兰市,220283000000
city_JL_jl_12,city_JL_2,磐石市,220284000000
city_JL_sp_1,city_JL_3,铁西区,220302000000
city_JL_sp_2,city_JL_3,铁东区,220303000000
city_JL_sp_3,city_JL_3,梨树县,220322000000
city_JL_sp_4,city_JL_3,伊通满族自治县,220323000000
city_JL_sp_5,city_JL_3,公主岭市,220381000000
city_JL_sp_6,city_JL_3,双辽市,220382000000
city_JL_ly_2,city_JL_8,龙山区,220402000000
city_JL_ly_3,city_JL_8,西安区,220403000000
city_JL_ly_4,city_JL_8,东丰县,220421000000
city_JL_ly_5,city_JL_8,东辽县,220422000000
city_JL_yh_1,city_JL_4,东昌区,220502000000
city_JL_yh_2,city_JL_4,二道江区,220503000000
city_JL_yh_3,city_JL_4,通化县,220521000000
city_JL_yh_4,city_JL_4,辉南县,220523000000
city_JL_yh_5,city_JL_4,柳河县,220524000000
city_JL_yh_6,city_JL_4,梅河口市,220581000000
city_JL_yh_7,city_JL_4,集安市,220582000000
city_JL_bs_1,city_JL_5,浑江区,220602000000
city_JL_bs_2,city_JL_5,江源区,220605000000
city_JL_bs_3,city_JL_5,抚松县,220621000000
city_JL_bs_4,city_JL_5,靖宇县,220622000000
city_JL_bs_5,city_JL_5,长白朝鲜族自治县,220623000000
city_JL_bs_6,city_JL_5,临江市,220681000000
city_JL_sy_1,city_JL_9,宁江区,220702000000
city_JL_sy_2,city_JL_9,前郭尔罗斯蒙古族自治县,220721000000
city_JL_sy_3,city_JL_9,长岭县,220722000000
city_JL_sy_4,city_JL_9,乾安县,220723000000
city_JL_sy_5,city_JL_9,吉林松原经济开发区,220771000000
city_JL_sy_6,city_JL_9,扶余市,220781000000
city_JL_bc_1,city_JL_5,洮北区,220802000000
city_JL_bc_2,city_JL_5,镇赉县,220821000000
city_JL_bc_3,city_JL_5,通榆县,220822000000
city_JL_bc_4,city_JL_5,吉林白城经济开发区,220871000000
city_JL_bc_5,city_JL_5,洮南市,220881000000
city_JL_bc_6,city_JL_5,大安市,220882000000
city_JL_ybcx_2,city_JL_7,延吉市,222401000000
city_JL_ybcx_3,city_JL_7,图们市,222402000000
city_JL_ybcx_4,city_JL_7,敦化市,222403000000
city_JL_ybcx_5,city_JL_7,珲春市,222404000000
city_JL_ybcx_6,city_JL_7,龙井市,222405000000
city_JL_ybcx_7,city_JL_7,和龙市,222406000000
city_JL_ybcx_8,city_JL_7,汪清县,222424000000
city_JL_ybcx_9,city_JL_7,安图县,222426000000
city_HL_heb_1,city_HL_1,道里区,230102000000
city_HL_heb_2,city_HL_1,南岗区,230103000000
city_HL_heb_3,city_HL_1,道外区,230104000000
city_HL_heb_4,city_HL_1,平房区,230108000000
city_HL_heb_5,city_HL_1,松北区,230109000000
city_HL_heb_6,city_HL_1,香坊区,230110000000
city_HL_heb_7,city_HL_1,呼兰区,230111000000
city_HL_heb_8,city_HL_1,阿城区,230112000000
city_HL_heb_9,city_HL_1,双城区,230113000000
city_HL_heb_10,city_HL_1,依兰县,230123000000
city_HL_heb_11,city_HL_1,方正县,230124000000
city_HL_heb_12,city_HL_1,宾县,230125000000
city_HL_heb_13,city_HL_1,巴彦县,230126000000
city_HL_heb_14,city_HL_1,木兰县,230127000000
city_HL_heb_15,city_HL_1,通河县,230128000000
city_HL_heb_16,city_HL_1,延寿县,230129000000
city_HL_heb_17,city_HL_1,尚志市,230183000000
city_HL_heb_18,city_HL_1,五常市,230184000000
city_HL_qqhe_1,city_HL_2,龙沙区,230202000000
city_HL_qqhe_2,city_HL_2,建华区,230203000000
city_HL_qqhe_3,city_HL_2,铁锋区,230204000000
city_HL_qqhe_4,city_HL_2,昂昂溪区,230205000000
city_HL_qqhe_5,city_HL_2,富拉尔基区,230206000000
city_HL_qqhe_6,city_HL_2,碾子山区,230207000000
city_HL_qqhe_7,city_HL_2,梅里斯达斡尔族区,230208000000
city_HL_qqhe_8,city_HL_2,龙江县,230221000000
city_HL_qqhe_9,city_HL_2,依安县,230223000000
city_HL_qqhe_10,city_HL_2,泰来县,230224000000
city_HL_qqhe_11,city_HL_2,甘南县,230225000000
city_HL_qqhe_12,city_HL_2,富裕县,230227000000
city_HL_qqhe_13,city_HL_2,克山县,230229000000
city_HL_qqhe_14,city_HL_2,克东县,230230000000
city_HL_qqhe_15,city_HL_2,拜泉县,230231000000
city_HL_qqhe_16,city_HL_2,讷河市,230281000000
city_HL_jx_1,city_HL_3,鸡冠区,230302000000
city_HL_jx_2,city_HL_3,恒山区,230303000000
city_HL_jx_3,city_HL_3,滴道区,230304000000
city_HL_jx_4,city_HL_3,梨树区,230305000000
city_HL_jx_5,city_HL_3,城子河区,230306000000
city_HL_jx_6,city_HL_3,麻山区,230307000000
city_HL_jx_7,city_HL_3,鸡东县,230321000000
city_HL_jx_8,city_HL_3,虎林市,230381000000
city_HL_jx_9,city_HL_3,密山市,230382000000
city_HL_hg_1,city_HL_4,向阳区,230402000000
city_HL_hg_2,city_HL_4,工农区,230403000000
city_HL_hg_3,city_HL_4,南山区,230404000000
city_HL_hg_4,city_HL_4,兴安区,230405000000
city_HL_hg_5,city_HL_4,东山区,230406000000
city_HL_hg_6,city_HL_4,兴山区,230407000000
city_HL_hg_7,city_HL_4,萝北县,230421000000
city_HL_hg_8,city_HL_4,绥滨县,230422000000
city_HL_sys_1,city_HL_12,尖山区,230502000000
city_HL_sys_2,city_HL_12,岭东区,230503000000
city_HL_sys_3,city_HL_12,四方台区,230505000000
city_HL_sys_4,city_HL_12,宝山区,230506000000
city_HL_sys_5,city_HL_12,集贤县,230521000000
city_HL_sys_6,city_HL_12,友谊县,230522000000
city_HL_sys_7,city_HL_12,宝清县,230523000000
city_HL_sys_8,city_HL_12,饶河县,230524000000
city_HL_dq_1,city_HL_5,萨尔图区,230602000000
city_HL_dq_2,city_HL_5,龙凤区,230603000000
city_HL_dq_3,city_HL_5,让胡路区,230604000000
city_HL_dq_4,city_HL_5,红岗区,230605000000
city_HL_dq_5,city_HL_5,大同区,230606000000
city_HL_dq_6,city_HL_5,肇州县,230621000000
city_HL_dq_7,city_HL_5,肇源县,230622000000
city_HL_dq_8,city_HL_5,林甸县,230623000000
city_HL_dq_9,city_HL_5,杜尔伯特蒙古族自治县,230624000000
city_HL_dq_10,city_HL_5,大庆高新技术产业开发区,230671000000
city_HL_yc_1,city_HL_6,伊春区,230702000000
city_HL_yc_2,city_HL_6,南岔区,230703000000
city_HL_yc_3,city_HL_6,友好区,230704000000
city_HL_yc_4,city_HL_6,西林区,230705000000
city_HL_yc_5,city_HL_6,翠峦区,230706000000
city_HL_yc_6,city_HL_6,新青区,230707000000
city_HL_yc_7,city_HL_6,美溪区,230708000000
city_HL_yc_8,city_HL_6,金山屯区,230709000000
city_HL_yc_9,city_HL_6,五营区,230710000000
city_HL_yc_10,city_HL_6,乌马河区,230711000000
city_HL_yc_11,city_HL_6,汤旺河区,230712000000
city_HL_yc_12,city_HL_6,带岭区,230713000000
city_HL_yc_13,city_HL_6,乌伊岭区,230714000000
city_HL_yc_14,city_HL_6,红星区,230715000000
city_HL_yc_15,city_HL_6,上甘岭区,230716000000
city_HL_yc_16,city_HL_6,嘉荫县,230722000000
city_HL_yc_17,city_HL_6,铁力市,230781000000
city_HL_jms_1,city_HL_7,向阳区,230803000000
city_HL_jms_2,city_HL_7,前进区,230804000000
city_HL_jms_3,city_HL_7,东风区,230805000000
city_HL_jms_4,city_HL_7,郊区,230811000000
city_HL_jms_5,city_HL_7,桦南县,230822000000
city_HL_jms_6,city_HL_7,桦川县,230826000000
city_HL_jms_7,city_HL_7,汤原县,230828000000
city_HL_jms_8,city_HL_7,同江市,230881000000
city_HL_jms_9,city_HL_7,富锦市,230882000000
city_HL_jms_10,city_HL_7,抚远市,230883000000
city_HL_qth_1,city_HL_8,新兴区,230902000000
city_HL_qth_2,city_HL_8,桃山区,230903000000
city_HL_qth_3,city_HL_8,茄子河区,230904000000
city_HL_qth_4,city_HL_8,勃利县,230921000000
city_HL_mdj_1,city_HL_9,东安区,231002000000
city_HL_mdj_2,city_HL_9,阳明区,231003000000
city_HL_mdj_3,city_HL_9,爱民区,231004000000
city_HL_mdj_4,city_HL_9,西安区,231005000000
city_HL_mdj_5,city_HL_9,林口县,231025000000
city_HL_mdj_6,city_HL_9,牡丹江经济技术开发区,231071000000
city_HL_mdj_7,city_HL_9,绥芬河市,231081000000
city_HL_mdj_8,city_HL_9,海林市,231083000000
city_HL_mdj_9,city_HL_9,宁安市,231084000000
city_HL_mdj_10,city_HL_9,穆棱市,231085000000
city_HL_mdj_11,city_HL_9,东宁市,231086000000
city_HL_hh_1,city_HL_10,爱辉区,231102000000
city_HL_hh_2,city_HL_10,嫩江县,231121000000
city_HL_hh_3,city_HL_10,逊克县,231123000000
city_HL_hh_4,city_HL_10,孙吴县,231124000000
city_HL_hh_5,city_HL_10,北安市,231181000000
city_HL_hh_6,city_HL_10,五大连池市,231182000000
city_HL_sh_1,city_HL_13,北林区,231202000000
city_HL_sh_2,city_HL_13,望奎县,231221000000
city_HL_sh_3,city_HL_13,兰西县,231222000000
city_HL_sh_4,city_HL_13,青冈县,231223000000
city_HL_sh_5,city_HL_13,庆安县,231224000000
city_HL_sh_6,city_HL_13,明水县,231225000000
city_HL_sh_7,city_HL_13,绥棱县,231226000000
city_HL_sh_8,city_HL_13,安达市,231281000000
city_HL_sh_9,city_HL_13,肇东市,231282000000
city_HL_sh_10,city_HL_13,海伦市,231283000000
city_HL_dxal_1,city_HL_11,加格达奇区,232701000000
city_HL_dxal_2,city_HL_11,松岭区,232702000000
city_HL_dxal_3,city_HL_11,新林区,232703000000
city_HL_dxal_4,city_HL_11,呼中区,232704000000
city_HL_dxal_5,city_HL_11,呼玛县,232721000000
city_HL_dxal_6,city_HL_11,塔河县,232722000000
city_HL_dxal_7,city_HL_11,漠河县,232723000000
city_SH_sh_1,city_SH_1,黄浦区,310101000000
city_SH_sh_2,city_SH_1,徐汇区,310104000000
city_SH_sh_3,city_SH_1,长宁区,310105000000
city_SH_sh_4,city_SH_1,静安区,310106000000
city_SH_sh_5,city_SH_1,普陀区,310107000000
city_SH_sh_6,city_SH_1,虹口区,310109000000
city_SH_sh_7,city_SH_1,杨浦区,310110000000
city_SH_sh_8,city_SH_1,闵行区,310112000000
city_SH_sh_9,city_SH_1,宝山区,310113000000
city_SH_sh_10,city_SH_1,嘉定区,310114000000
city_SH_sh_11,city_SH_1,浦东新区,310115000000
city_SH_sh_12,city_SH_1,金山区,310116000000
city_SH_sh_13,city_SH_1,松江区,310117000000
city_SH_sh_14,city_SH_1,青浦区,310118000000
city_SH_sh_15,city_SH_1,奉贤区,310120000000
city_SH_sh_16,city_SH_1,崇明区,310151000000
city_JS_nj_1,city_JS_1,玄武区,320102000000
city_JS_nj_2,city_JS_1,秦淮区,320104000000
city_JS_nj_3,city_JS_1,建邺区,320105000000
city_JS_nj_4,city_JS_1,鼓楼区,320106000000
city_JS_nj_5,city_JS_1,浦口区,320111000000
city_JS_nj_6,city_JS_1,栖霞区,320113000000
city_JS_nj_7,city_JS_1,雨花台区,320114000000
city_JS_nj_8,city_JS_1,江宁区,320115000000
city_JS_nj_9,city_JS_1,六合区,320116000000
city_JS_nj_10,city_JS_1,溧水区,320117000000
city_JS_nj_11,city_JS_1,高淳区,320118000000
city_JS_wx_1,city_JS_2,锡山区,320205000000
city_JS_wx_2,city_JS_2,惠山区,320206000000
city_JS_wx_3,city_JS_2,滨湖区,320211000000
city_JS_wx_4,city_JS_2,梁溪区,320213000000
city_JS_wx_5,city_JS_2,新吴区,320214000000
city_JS_wx_6,city_JS_2,江阴市,320281000000
city_JS_wx_7,city_JS_2,宜兴市,320282000000
city_JS_xz_1,city_JS_3,鼓楼区,320302000000
city_JS_xz_2,city_JS_3,云龙区,320303000000
city_JS_xz_3,city_JS_3,贾汪区,320305000000
city_JS_xz_4,city_JS_3,泉山区,320311000000
city_JS_xz_5,city_JS_3,铜山区,320312000000
city_JS_xz_6,city_JS_3,丰县,320321000000
city_JS_xz_7,city_JS_3,沛县,320322000000
city_JS_xz_8,city_JS_3,睢宁县,320324000000
city_JS_xz_9,city_JS_3,徐州经济技术开发区,320371000000
city_JS_xz_10,city_JS_3,新沂市,320381000000
city_JS_xz_11,city_JS_3,邳州市,320382000000
city_JS_cz_1,city_JS_13,天宁区,320402000000
city_JS_cz_2,city_JS_13,钟楼区,320404000000
city_JS_cz_3,city_JS_13,新北区,320411000000
city_JS_cz_4,city_JS_13,武进区,320412000000
city_JS_cz_5,city_JS_13,金坛区,320413000000
city_JS_cz_6,city_JS_13,溧阳市,320481000000
city_JS_sz_1,city_JS_4,虎丘区,320505000000
city_JS_sz_2,city_JS_4,吴中区,320506000000
city_JS_sz_3,city_JS_4,相城区,320507000000
city_JS_sz_4,city_JS_4,姑苏区,320508000000
city_JS_sz_5,city_JS_4,吴江区,320509000000
city_JS_sz_6,city_JS_4,苏州工业园区,320571000000
city_JS_sz_7,city_JS_4,常熟市,320581000000
city_JS_sz_8,city_JS_4,张家港市,320582000000
city_JS_sz_9,city_JS_4,昆山市,320583000000
city_JS_sz_10,city_JS_4,太仓市,320585000000
city_JS_nt_1,city_JS_5,崇川区,320602000000
city_JS_nt_2,city_JS_5,港闸区,320611000000
city_JS_nt_3,city_JS_5,通州区,320612000000
city_JS_nt_4,city_JS_5,海安县,320621000000
city_JS_nt_5,city_JS_5,如东县,320623000000
city_JS_nt_6,city_JS_5,南通经济技术开发区,320671000000
city_JS_nt_7,city_JS_5,启东市,320681000000
city_JS_nt_8,city_JS_5,如皋市,320682000000
city_JS_nt_9,city_JS_5,海门市,320684000000
city_JS_lyg_1,city_JS_6,连云区,320703000000
city_JS_lyg_2,city_JS_6,海州区,320706000000
city_JS_lyg_3,city_JS_6,赣榆区,320707000000
city_JS_lyg_4,city_JS_6,东海县,320722000000
city_JS_lyg_5,city_JS_6,灌云县,320723000000
city_JS_lyg_6,city_JS_6,灌南县,320724000000
city_JS_lyg_7,city_JS_6,连云港经济技术开发区,320771000000
city_JS_lyg_8,city_JS_6,连云港高新技术产业开发区,320772000000
city_JS_ha_1,city_JS_7,淮安区,320803000000
city_JS_ha_2,city_JS_7,淮阴区,320804000000
city_JS_ha_3,city_JS_7,清江浦区,320812000000
city_JS_ha_4,city_JS_7,洪泽区,320813000000
city_JS_ha_5,city_JS_7,涟水县,320826000000
city_JS_ha_6,city_JS_7,盱眙县,320830000000
city_JS_ha_7,city_JS_7,金湖县,320831000000
city_JS_ha_8,city_JS_7,淮安经济技术开发区,320871000000
city_JS_yc_1,city_JS_8,亭湖区,320902000000
city_JS_yc_2,city_JS_8,盐都区,320903000000
city_JS_yc_3,city_JS_8,大丰区,320904000000
city_JS_yc_4,city_JS_8,响水县,320921000000
city_JS_yc_5,city_JS_8,滨海县,320922000000
city_JS_yc_6,city_JS_8,阜宁县,320923000000
city_JS_yc_7,city_JS_8,射阳县,320924000000
city_JS_yc_8,city_JS_8,建湖县,320925000000
city_JS_yc_9,city_JS_8,盐城经济技术开发区,320971000000
city_JS_yc_10,city_JS_8,东台市,320981000000
city_JS_yz_1,city_JS_9,广陵区,321002000000
city_JS_yz_2,city_JS_9,邗江区,321003000000
city_JS_yz_3,city_JS_9,江都区,321012000000
city_JS_yz_4,city_JS_9,宝应县,321023000000
city_JS_yz_5,city_JS_9,扬州经济技术开发区,321071000000
city_JS_yz_6,city_JS_9,仪征市,321081000000
city_JS_yz_7,city_JS_9,高邮市,321084000000
city_JS_zj_1,city_JS_10,京口区,321102000000
city_JS_zj_2,city_JS_10,润州区,321111000000
city_JS_zj_3,city_JS_10,丹徒区,321112000000
city_JS_zj_4,city_JS_10,镇江新区,321171000000
city_JS_zj_5,city_JS_10,丹阳市,321181000000
city_JS_zj_6,city_JS_10,扬中市,321182000000
city_JS_zj_7,city_JS_10,句容市,321183000000
city_JS_tz_1,city_JS_11,海陵区,321202000000
city_JS_tz_2,city_JS_11,高港区,321203000000
city_JS_tz_3,city_JS_11,姜堰区,321204000000
city_JS_tz_4,city_JS_11,泰州医药高新技术产业开发区,321271000000
city_JS_tz_5,city_JS_11,兴化市,321281000000
city_JS_tz_6,city_JS_11,靖江市,321282000000
city_JS_tz_7,city_JS_11,泰兴市,321283000000
city_JS_sqs_1,city_JS_12,宿城区,321302000000
city_JS_sqs_2,city_JS_12,宿豫区,321311000000
city_JS_sqs_3,city_JS_12,沭阳县,321322000000
city_JS_sqs_4,city_JS_12,泗阳县,321323000000
city_JS_sqs_5,city_JS_12,泗洪县,321324000000
city_JS_sqs_6,city_JS_12,宿迁经济技术开发区,321371000000
city_ZJ_hz_1,city_ZJ_1,上城区,330102000000
city_ZJ_hz_2,city_ZJ_1,下城区,330103000000
city_ZJ_hz_3,city_ZJ_1,江干区,330104000000
city_ZJ_hz_4,city_ZJ_1,拱墅区,330105000000
city_ZJ_hz_5,city_ZJ_1,西湖区,330106000000
city_ZJ_hz_6,city_ZJ_1,滨江区,330108000000
city_ZJ_hz_7,city_ZJ_1,萧山区,330109000000
city_ZJ_hz_8,city_ZJ_1,余杭区,330110000000
city_ZJ_hz_9,city_ZJ_1,富阳区,330111000000
city_ZJ_hz_10,city_ZJ_1,临安区,330112000000
city_ZJ_hz_11,city_ZJ_1,桐庐县,330122000000
city_ZJ_hz_12,city_ZJ_1,淳安县,330127000000
city_ZJ_hz_13,city_ZJ_1,建德市,330182000000
city_ZJ_nb_1,city_ZJ_2,海曙区,330203000000
city_ZJ_nb_2,city_ZJ_2,江北区,330205000000
city_ZJ_nb_3,city_ZJ_2,北仑区,330206000000
city_ZJ_nb_4,city_ZJ_2,镇海区,330211000000
city_ZJ_nb_5,city_ZJ_2,鄞州区,330212000000
city_ZJ_nb_6,city_ZJ_2,奉化区,330213000000
city_ZJ_nb_7,city_ZJ_2,象山县,330225000000
city_ZJ_nb_8,city_ZJ_2,宁海县,330226000000
city_ZJ_nb_9,city_ZJ_2,余姚市,330281000000
city_ZJ_nb_10,city_ZJ_2,慈溪市,330282000000
city_ZJ_wz_1,city_ZJ_3,鹿城区,330302000000
city_ZJ_wz_2,city_ZJ_3,龙湾区,330303000000
city_ZJ_wz_3,city_ZJ_3,瓯海区,330304000000
city_ZJ_wz_4,city_ZJ_3,洞头区,330305000000
city_ZJ_wz_5,city_ZJ_3,永嘉县,330324000000
city_ZJ_wz_6,city_ZJ_3,平阳县,330326000000
city_ZJ_wz_7,city_ZJ_3,苍南县,330327000000
city_ZJ_wz_8,city_ZJ_3,文成县,330328000000
city_ZJ_wz_9,city_ZJ_3,泰顺县,330329000000
city_ZJ_wz_10,city_ZJ_3,温州经济技术开发区,330371000000
city_ZJ_wz_11,city_ZJ_3,瑞安市,330381000000
city_ZJ_wz_12,city_ZJ_3,乐清市,330382000000
city_ZJ_jx_1,city_ZJ_4,南湖区,330402000000
city_ZJ_jx_2,city_ZJ_4,秀洲区,330411000000
city_ZJ_jx_3,city_ZJ_4,嘉善县,330421000000
city_ZJ_jx_4,city_ZJ_4,海盐县,330424000000
city_ZJ_jx_5,city_ZJ_4,海宁市,330481000000
city_ZJ_jx_6,city_ZJ_4,平湖市,330482000000
city_ZJ_jx_7,city_ZJ_4,桐乡市,330483000000
city_ZJ_hz_1,city_ZJ_5,吴兴区,330502000000
city_ZJ_hz_2,city_ZJ_5,南浔区,330503000000
city_ZJ_hz_3,city_ZJ_5,德清县,330521000000
city_ZJ_hz_4,city_ZJ_5,长兴县,330522000000
city_ZJ_hz_5,city_ZJ_5,安吉县,330523000000
city_ZJ_sx_2,city_ZJ_6,越城区,330602000000
city_ZJ_sx_3,city_ZJ_6,柯桥区,330603000000
city_ZJ_sx_4,city_ZJ_6,上虞区,330604000000
city_ZJ_sx_5,city_ZJ_6,新昌县,330624000000
city_ZJ_sx_6,city_ZJ_6,诸暨市,330681000000
city_ZJ_sx_7,city_ZJ_6,嵊州市,330683000000
city_ZJ_jh_1,city_ZJ_7,婺城区,330702000000
city_ZJ_jh_2,city_ZJ_7,金东区,330703000000
city_ZJ_jh_3,city_ZJ_7,武义县,330723000000
city_ZJ_jh_4,city_ZJ_7,浦江县,330726000000
city_ZJ_jh_5,city_ZJ_7,磐安县,330727000000
city_ZJ_jh_6,city_ZJ_7,兰溪市,330781000000
city_ZJ_jh_7,city_ZJ_7,义乌市,330782000000
city_ZJ_jh_8,city_ZJ_7,东阳市,330783000000
city_ZJ_jh_9,city_ZJ_7,永康市,330784000000
city_ZJ_hz_1,city_ZJ_8,柯城区,330802000000
city_ZJ_hz_2,city_ZJ_8,衢江区,330803000000
city_ZJ_hz_3,city_ZJ_8,常山县,330822000000
city_ZJ_hz_4,city_ZJ_8,开化县,330824000000
city_ZJ_hz_5,city_ZJ_8,龙游县,330825000000
city_ZJ_hz_6,city_ZJ_8,江山市,330881000000
city_ZJ_zs_1,city_ZJ_9,定海区,330902000000
city_ZJ_zs_2,city_ZJ_9,普陀区,330903000000
city_ZJ_zs_3,city_ZJ_9,岱山县,330921000000
city_ZJ_zs_4,city_ZJ_9,嵊泗县,330922000000
city_ZJ_tz_1,city_ZJ_10,椒江区,331002000000
city_ZJ_tz_2,city_ZJ_10,黄岩区,331003000000
city_ZJ_tz_3,city_ZJ_10,路桥区,331004000000
city_ZJ_tz_4,city_ZJ_10,三门县,331022000000
city_ZJ_tz_5,city_ZJ_10,天台县,331023000000
city_ZJ_tz_6,city_ZJ_10,仙居县,331024000000
city_ZJ_tz_7,city_ZJ_10,温岭市,331081000000
city_ZJ_tz_8,city_ZJ_10,临海市,331082000000
city_ZJ_tz_9,city_ZJ_10,玉环市,331083000000
city_ZJ_ls_1,city_ZJ_11,莲都区,331102000000
city_ZJ_ls_2,city_ZJ_11,青田县,331121000000
city_ZJ_ls_3,city_ZJ_11,缙云县,331122000000
city_ZJ_ls_4,city_ZJ_11,遂昌县,331123000000
city_ZJ_ls_5,city_ZJ_11,松阳县,331124000000
city_ZJ_ls_6,city_ZJ_11,云和县,331125000000
city_ZJ_ls_7,city_ZJ_11,庆元县,331126000000
city_ZJ_ls_8,city_ZJ_11,景宁畲族自治县,331127000000
city_ZJ_ls_9,city_ZJ_11,龙泉市,331181000000
city_AN_hf_1,city_AN_1,瑶海区,340102000000
city_AN_hf_2,city_AN_1,庐阳区,340103000000
city_AN_hf_3,city_AN_1,蜀山区,340104000000
city_AN_hf_4,city_AN_1,包河区,340111000000
city_AN_hf_5,city_AN_1,长丰县,340121000000
city_AN_hf_6,city_AN_1,肥东县,340122000000
city_AN_hf_7,city_AN_1,肥西县,340123000000
city_AN_hf_8,city_AN_1,庐江县,340124000000
city_AN_hf_9,city_AN_1,合肥高新技术产业开发区,340171000000
